"Date","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RISK_MM","RainTomorrow"
2022-05-26,"Sydney",11.6,20.5,0,1.4,8.8,"E",22,"WNW","E",11,19,98,76,1021.6,1018.2,6,1,14.1,20.1,"No",0,"No"
2022-05-27,"Sydney",12.1,21.4,0,2,8.6,"ENE",22,"W","ENE",13,19,100,69,1019.6,1015.8,2,1,13.1,21.1,"No",0,"No"
2022-05-28,"Sydney",13.1,21.7,0,2.6,6.2,"W",28,"W","W",19,13,96,57,1012.8,1008.9,4,6,15.2,20.7,"No",0,"No"
2022-05-29,"Sydney",9.9,18.1,0,2.4,9.5,"WSW",43,"W","W",22,24,77,43,1008.7,1005.2,1,1,12,17.4,"No",0,"No"
2022-05-30,"Sydney",8.2,15.9,0,3.4,3.1,"NNW",96,"N","NNE",11,15,69,70,1001.8,990.9,7,7,12.2,15.4,"No",3.6,"Yes"
2022-05-31,"Sydney",10,17.9,3.6,5.2,8.1,"W",74,"WNW","W",20,35,61,50,995.1,997.6,1,2,13.9,14.5,"Yes",0,"No"
2022-06-01,"Sydney",8.5,15,0,4.4,9.3,"WSW",76,"WNW","W",33,41,50,39,1005.9,1007.7,1,1,11,14.7,"No",0,"No"
2022-06-02,"Sydney",8.1,18.1,0,5.8,7.1,"W",35,"W","WNW",24,11,74,50,1020.7,1018.6,7,5,10.2,17.8,"No",0,"No"
2022-06-03,"Sydney",7.5,16.5,0,2,1.3,"N",35,"W","N",15,17,88,61,1017.7,1012,7,8,9.9,14.6,"No",0.4,"No"
2022-06-04,"Sydney",8.7,18.4,0.4,1.4,9.4,"W",44,"W","W",22,28,72,46,1012.2,1011.1,1,1,11.4,18.3,"No",0,"No"
2022-06-05,"Sydney",10.3,17.7,0,3.8,4.9,"NNW",52,"N","NNW",30,31,67,54,1012.6,1007.5,6,7,13,15.9,"No",0.8,"No"
2022-06-06,"Sydney",10.4,17.4,0.8,4.6,9.2,"W",94,"NW","WNW",33,28,58,35,1004.7,1006.1,1,1,12.2,17,"No",0,"No"
2022-06-07,"Sydney",9.2,17.5,0,5.2,9.4,"W",59,"NNW","NW",19,28,55,40,1011.6,1008.4,3,2,12.7,16.9,"No",0,"No"
2022-06-08,"Sydney",7.3,15.8,0,5,9.4,NA,NA,"WNW","W",17,26,58,38,1015.4,1013.9,1,1,10.2,15.5,"No",0,"No"
2022-06-09,"Sydney",6,16.9,0,4.8,9.2,"W",52,"WNW","WSW",13,35,66,39,1014.7,1012,4,1,9.3,16,"No",0,"No"
2022-06-10,"Sydney",7.8,17.7,0,3.8,9.3,"WSW",50,"WNW","W",11,30,69,39,1014.8,1012.5,1,1,11.3,16.8,"No",0,"No"
2022-06-11,"Sydney",8.1,17.9,0,2.2,9.3,"W",54,"W","W",20,26,68,37,1016.3,1011.5,1,2,10.5,17.8,"No",0,"No"
2022-06-12,"Sydney",9.1,17.7,0,4,9.3,"W",56,"WNW","WSW",20,28,55,42,1012.2,1012.1,0,1,12.4,16.7,"No",NA,NA
2022-06-13,"Sydney",NA,19.1,NA,3.6,9.2,"W",30,"W","E",20,9,65,44,1021.9,1020.6,1,1,13.3,17.5,NA,NA,NA
2022-06-14,"Sydney",NA,18.8,NA,2.8,9.2,"W",26,"W","N",19,13,NA,47,1025,1020.7,3,2,NA,18,NA,0,"No"
2022-06-15,"Sydney",6.2,21.1,0,1.6,9.3,"WNW",30,"WNW","WNW",17,6,90,34,1020.3,1016.8,1,1,8.9,21.1,"No",0,"No"
2022-06-16,"Sydney",8.9,21.6,0,3.2,7.8,"SW",24,"N","WNW",2,9,59,44,1017.8,1014.7,5,7,13.4,21,"No",0,"No"
2022-06-17,"Sydney",9.6,19.1,0,4,8.6,"W",33,"WNW","SSW",24,17,77,52,1019.6,1018.7,2,3,12.1,18,"No",0,"No"
2022-06-18,"Sydney",10.7,17.9,0,2.4,6.7,"SSW",46,"W","SSW",28,28,72,65,1025.2,1024.7,2,5,12.3,17.1,"No",0.4,"No"
2022-06-19,"Sydney",9.4,18.8,0.4,2.8,7.2,"SSW",37,"WNW","SSW",22,19,86,72,1027.5,1025.3,3,5,11.2,17,"No",11.6,"Yes"
2022-06-20,"Sydney",11.2,NA,11.6,0.8,2.1,"W",24,"WNW","NNW",13,15,100,80,1025,1022.3,6,7,12.3,15.6,"Yes",NA,NA
2022-06-21,"Sydney",8.7,21.8,NA,1.4,6.6,"WSW",26,"W","ENE",7,2,100,55,1021.1,1017.9,3,5,10,21.4,NA,0,"No"
2022-06-22,"Sydney",8.1,19.3,0,3,8.9,"WSW",39,"W","WNW",24,6,77,38,1024.5,1022.9,2,3,10.5,19.2,"No",0,"No"
2022-06-23,"Sydney",8.1,19.3,0,1.4,9.1,"W",41,"W","WSW",13,17,86,48,1024.9,1020.9,4,5,9.8,18.2,"No",0,"No"
2022-06-24,"Sydney",8.6,18.8,0,2.4,4.7,"WNW",31,"W","NW",15,7,74,55,1019.3,1017.1,7,7,12.6,17,"No",0,"No"
2022-06-25,"Sydney",10.9,21.2,0,4,8.6,"W",35,"WSW","W",19,17,69,43,1021.8,1020.3,1,1,13.1,20.8,"No",0,"No"
2022-06-26,"Sydney",8.7,20.8,0,2,5.5,"W",24,"WNW","W",17,7,88,46,1024.9,1022.3,7,7,10.3,20,"No",0,"No"
2022-06-27,"Sydney",9.2,16,0,1.4,6.6,"SSW",56,"W","SSW",24,30,68,52,1026.1,1026.6,2,6,11.7,14.2,"No",2.6,"Yes"
2022-06-28,"Sydney",6.9,15.7,2.6,3.6,5.6,"S",39,"W","SSW",20,15,80,72,1031.2,1029.1,4,6,9.1,14.3,"Yes",1,"No"
2022-06-29,"Sydney",8,17.9,1,1.2,6.2,"N",31,"WNW","N",13,20,95,56,1027,1022.6,7,8,10.2,17.1,"No",0,"No"
2022-06-30,"Sydney",10.2,16.9,0,3.8,2.4,"W",31,"WNW","SSW",11,13,81,54,1024.2,1023.1,7,7,12.2,16.2,"No",13.6,"Yes"
2022-07-01,"Sydney",10.3,12,13.6,1.8,0,"SW",28,"WSW","W",7,19,95,95,1026,1023.6,8,8,11.3,11.3,"Yes",16,"Yes"
2022-07-02,"Sydney",10.8,15.8,16,0.2,0,"ESE",57,"WNW","SE",13,24,100,100,1021.7,1018.9,8,8,11.7,14.8,"Yes",93.2,"Yes"
2022-07-03,"Sydney",11.7,16.7,93.2,NA,0,"ESE",81,"ESE","SE",46,35,93,92,1018.7,1016.6,8,8,15.3,14.9,"Yes",25.8,"Yes"
2022-07-04,"Sydney",14.3,18.7,25.8,1.6,1.3,"SSE",72,"SSE","SE",30,26,96,93,1014.7,1014.2,7,8,16.1,17.2,"Yes",72.6,"Yes"
2022-07-05,"Sydney",14.4,16.1,72.6,NA,0,"SSE",74,"SSE","SSE",31,30,97,81,1021.1,1020.2,8,8,14.8,15.8,"Yes",9.8,"Yes"
2022-07-06,"Sydney",13.5,15.6,9.8,1.8,0,"SSE",48,"SE","S",24,19,97,97,1020,1016,8,8,14.9,15.5,"Yes",50.4,"Yes"
2022-07-07,"Sydney",13.4,18.2,50.4,1.4,1.8,"SSW",46,"W","S",19,26,92,78,1011.1,1009,7,6,14.3,16.1,"Yes",0,"No"
2022-07-08,"Sydney",7.7,15.9,0,3,9.4,"W",56,"W","W",20,37,74,48,1011.9,1009.9,1,1,10.2,15.5,"No",0,"No"
2022-07-09,"Sydney",7.3,17.7,0,2.2,8.7,"W",37,"W","S",20,15,77,53,1017.1,1016.7,1,2,9.7,15.2,"No",19,"Yes"
2022-07-10,"Sydney",8.7,16.3,19,3,1.8,"SSE",56,"W","SSW",17,11,99,89,1022.6,1023.3,7,6,10.7,13,"Yes",11.4,"Yes"
2022-07-11,"Sydney",9.8,14.9,11.4,5.8,4.2,"WSW",30,"W","WNW",17,13,99,90,1025.3,1021.6,7,7,10.7,12.9,"Yes",8.8,"Yes"
2022-07-12,"Sydney",7.9,17.9,8.8,0.4,6.1,"WNW",26,"W","WNW",22,9,100,51,1018,1014,7,7,8.6,16.8,"Yes",0,"No"
2022-07-13,"Sydney",7.8,14.8,0,1,5.8,"S",46,"W","SSW",26,19,71,58,1013.6,1012,5,7,10.7,14,"No",21.6,"Yes"
2022-07-14,"Sydney",7.8,14.7,21.6,4.2,4.7,"SSW",57,"WSW","SSW",28,28,95,69,1020.3,1022,7,3,9.5,14,"Yes",3.4,"Yes"
2022-07-15,"Sydney",5.6,18.1,3.4,1.8,9.3,"W",35,"W","NW",26,9,84,45,1027.9,1025.8,1,1,7.7,17.9,"Yes",0.2,"No"
2022-07-16,"Sydney",5,16.2,0.2,2,9.3,"NW",41,"W","W",15,4,86,54,1024.8,1021,7,7,7.1,15.9,"No",0,"No"
2022-07-17,"Sydney",7.1,21.3,0,3.2,9.5,"NW",59,"N","NW",20,39,51,30,1016.3,1010.7,1,1,14.8,20.6,"No",0,"No"
2022-07-18,"Sydney",10.2,16.1,0,6.8,9.5,"W",52,"WSW","W",13,20,64,37,1015.8,1017.8,1,2,12.4,16,"No",1.2,"Yes"
2022-07-19,"Sydney",7.2,13,1.2,3.8,2.1,"SSW",50,"W","SSW",20,24,73,95,1027.2,1027.5,6,8,8.8,11.2,"Yes",11.6,"Yes"
2022-07-20,"Sydney",8.8,15.3,11.6,1.2,2.2,"SE",28,"WNW","SSE",15,13,100,86,1031.8,1030.8,7,7,10.6,14.2,"Yes",7,"Yes"
2022-07-21,"Sydney",10.2,16.1,7,0.4,0.3,"ESE",59,"E","ESE",30,31,98,83,1031.8,1030.7,7,7,11.4,14.4,"Yes",6,"Yes"
2022-07-22,"Sydney",11.4,17.7,6,2.4,3.2,"E",50,"ESE","ENE",15,15,78,95,1030.7,1027.2,7,7,15.3,14.1,"Yes",20.4,"Yes"
2022-07-23,"Sydney",11.4,16.6,20.4,2.2,1.7,"ESE",39,"W","SSE",15,4,100,93,1026.6,1023,8,7,12.5,15,"Yes",8,"Yes"
2022-07-24,"Sydney",9.2,20,8,2.2,9,"WNW",26,"W","E",20,9,100,71,1023.7,1020.4,5,3,10.7,19.8,"Yes",0,"No"
2022-07-25,"Sydney",8.8,18.6,0,0.6,9,"WNW",24,"WNW","ENE",17,19,100,70,1021,1016,1,2,10.3,17.7,"No",4,"Yes"
2022-07-26,"Sydney",10.3,19.7,4,2.6,6.3,"W",61,"WNW","W",7,26,98,48,1010.7,1008.3,6,7,12.8,15.7,"Yes",0,"No"
2022-07-27,"Sydney",8.9,19.6,0,4.6,9.7,"W",50,"W","SSW",28,15,59,36,1016.3,1016.2,1,1,11,19.2,"No",0,"No"
2022-07-28,"Sydney",9.3,21.2,0,3.2,8.3,"W",39,"W","WNW",24,7,70,41,1023.2,1020.4,1,7,11.8,20.9,"No",0,"No"
2022-07-29,"Sydney",10.1,16.4,0,3,9.5,"SSE",44,"WSW","S",19,26,62,39,1024.1,1022.8,2,1,11.3,15.6,"No",0,"No"
2022-07-30,"Sydney",5.7,18.3,0,3.4,9.4,"W",31,"W","SW",22,2,72,41,1029.3,1026.2,2,1,7.7,17.8,"No",0,"No"
2022-07-31,"Sydney",6.7,18.1,0,0.6,2.3,"N",37,"W","N",7,17,89,49,1024.9,1020,8,7,9.2,17.2,"No",0.2,"No"
2022-08-01,"Sydney",9.2,21.5,0.2,3.8,7.4,"NW",41,"N","WNW",17,19,76,31,1016.2,1014.4,6,1,13.9,20.2,"No",0,"No"
2022-08-02,"Sydney",7.9,21.2,0,4.6,9.9,"W",35,"W","ENE",19,20,59,35,1021.2,1016.7,1,1,11.9,20.8,"No",0,"No"
2022-08-03,"Sydney",11.9,24.7,0,5.2,5.7,"NNW",46,"N","N",19,20,55,46,1015.9,1010,7,2,15.4,24.4,"No",0,"No"
2022-08-04,"Sydney",15.4,21.3,0,5,0,"NNW",52,"NW","N",24,15,66,57,1009.4,1004.3,7,7,19.8,21.1,"No",0.8,"No"
2022-08-05,"Sydney",16,23.2,0.8,4.2,6.2,"NW",50,"NW","WNW",13,22,78,36,1005.8,1001.7,7,1,16.9,22.1,"No",0,"No"
2022-08-06,"Sydney",12.4,20.8,0,4.4,9.9,"W",44,"NW","W",15,20,60,34,1008.8,1007.7,1,3,15.7,20,"No",0,"No"
2022-08-07,"Sydney",10,17.2,0,4.4,8.1,"SW",41,"W","S",17,15,68,53,1015.5,1015.2,2,5,12.6,16,"No",0,"No"
2022-08-08,"Sydney",8.1,17.5,0,3.4,9.7,"SW",41,"W","S",24,24,76,56,1022.6,1020.9,2,2,11.2,16.1,"No",0.6,"No"
2022-08-09,"Sydney",8.5,16.9,0.6,3.2,6.7,"SW",43,"W","SSW",20,26,79,61,1024.7,1023.4,6,3,11,15.7,"No",13,"Yes"
2022-08-10,"Sydney",8.5,17.3,13,2.6,7.5,"W",33,"W","ESE",20,13,89,68,1029,1027.1,2,6,10.7,15.6,"Yes",0.2,"No"
2022-08-11,"Sydney",9.3,17.2,0.2,2,0.8,"NNE",28,"WNW","N",9,15,97,63,1025.5,1020.2,7,7,11.5,16.1,"No",0.6,"No"
2022-08-12,"Sydney",11.5,16.4,0.6,4.6,0.1,"N",31,"N","N",17,13,72,76,1018.6,1015.6,7,7,14.6,15.4,"No",5.8,"Yes"
2022-08-13,"Sydney",11,20,5.8,0.8,6.7,"W",41,"W","WNW",17,15,91,44,1012.9,1009.5,7,2,13,19,"Yes",0,"No"
2022-08-14,"Sydney",10.2,18.3,0,3.6,8.1,"NW",48,"NW","WNW",19,31,63,43,1009.4,1006.2,5,3,12.7,16.9,"No",0,"No"
2022-08-15,"Sydney",9.9,18.8,0,5.6,4.3,"WNW",52,"NW","W",13,30,57,44,1009.4,1006.7,5,7,13.2,17.4,"No",0,"No"
2022-08-16,"Sydney",8.4,20.4,0,3.6,9.9,"W",44,"WNW","WSW",11,19,68,34,1009.9,1009.3,1,3,13.1,19.1,"No",0,"No"
2022-08-17,"Sydney",8.4,20.5,0,4.4,10,"W",37,"W","SE",22,17,68,46,1019.7,1017.8,1,2,12.5,19.3,"No",0,"No"
2022-08-18,"Sydney",8.9,21.8,0,2,4.4,"W",30,"WNW","E",17,11,78,57,1016.4,1011.9,7,7,11.7,19.3,"No",0,"No"
2022-08-19,"Sydney",11.5,20.4,0,5.6,3.7,"SW",52,"NW","WSW",7,13,61,50,1012.2,1011.1,7,7,15.8,18.6,"No",0.4,"No"
2022-08-20,"Sydney",8.4,18.9,0.4,1.8,7.9,"W",39,"WNW","NW",22,13,56,47,1019.9,1017.9,7,7,13.2,17.7,"No",0,"No"
2022-08-21,"Sydney",11.3,20.4,0,3.4,9.3,"SSW",35,"W","E",15,19,63,51,1027.7,1024.2,1,1,12.8,17.2,"No",0,"No"
2022-08-22,"Sydney",10,22.1,0,3.4,10.7,"NNW",54,"WNW","NNW",13,33,62,35,1021.1,1013.7,5,3,14.6,21.2,"No",0,"No"
2022-08-23,"Sydney",13.9,23.2,0,8,5.8,"SSE",69,"NNW","SSW",15,43,53,91,1009.7,1009.5,3,8,17,10.2,"No",18.4,"Yes"
2022-08-24,"Sydney",7.1,16.8,18.4,5,10.4,"W",46,"W","S",28,17,59,45,1020.6,1019,2,1,10.1,16.6,"Yes",0,"No"
2022-08-25,"Sydney",8.3,18.5,0,6.6,3.3,"SW",37,"W","S",24,15,63,51,1021.7,1021.8,6,6,12.9,16.3,"No",2.8,"Yes"
2022-08-26,"Sydney",9.3,16.6,2.8,NA,1.3,"S",46,"WSW","S",13,19,76,90,1027.5,1026.5,7,7,13.5,14.3,"Yes",12.4,"Yes"
2022-08-27,"Sydney",10.4,18.2,12.4,1,4.5,"WNW",26,"WNW","ESE",15,9,99,74,1030.2,1027.6,7,4,12.1,17.2,"Yes",3.6,"Yes"
2022-08-28,"Sydney",10,20.4,3.6,3.6,8.1,"NE",33,"WNW","ENE",9,17,100,69,1030.1,1026.6,7,1,12,19.5,"Yes",0,"No"
2022-08-29,"Sydney",12,19.4,0,3.2,4.4,"NNE",37,"W","NE",17,20,93,79,1026.3,1022.3,7,8,15.7,18.3,"No",0.4,"No"
2022-08-30,"Sydney",14.3,24,0.4,4,7.8,"N",54,"N","N",26,28,68,53,1016.3,1013.6,6,2,18.7,23.3,"No",0,"No"
2022-08-31,"Sydney",11.9,20.4,0,4.4,6.6,"WSW",43,"WNW","SSE",17,19,64,78,1024.4,1023.5,1,7,15.6,17.1,"No",0.2,"No"
2022-09-01,"Sydney",13.7,20,0.2,3,6.9,"NNE",35,"WNW","ENE",11,20,94,75,1024.2,1020,8,3,15.1,19.6,"No",0.8,"No"
2022-09-02,"Sydney",13.3,16.8,0.8,5.8,0,"SSW",56,"SSW","SSW",17,31,80,79,1022.3,1021.6,7,8,15.6,15.5,"No",10,"Yes"
2022-09-03,"Sydney",10.7,16.3,10,1.2,0,"S",57,"SSW","SSE",17,26,97,84,1024.1,1023.7,8,7,10.9,13.5,"Yes",13.8,"Yes"
2022-09-04,"Sydney",10.9,18.3,13.8,3.6,6.7,"SSE",54,"SSE","SSW",20,11,69,87,1025.3,1024.4,3,7,14.8,13.7,"Yes",2.4,"Yes"
2022-09-05,"Sydney",8.8,17.8,2.4,6.4,8.8,"SSE",50,"WNW","S",11,24,78,55,1024.1,1022.1,7,3,12.8,16,"Yes",0.2,"No"
2022-09-06,"Sydney",9.2,17.8,0.2,4.2,7.4,NA,NA,"W","SSE",13,15,78,67,1025.7,1023.9,2,7,13.9,16.4,"No",0.4,"No"
2022-09-07,"Sydney",9.7,20,0.4,2.4,9.9,"NE",31,"WNW","E",9,22,88,59,1026.1,1022,1,5,13.8,18.7,"No",0,"No"
2022-09-08,"Sydney",13.8,21,0,5.2,7.8,"NNE",54,"NE","NE",20,26,70,63,1021.4,1016.3,5,7,17.4,19.7,"No",2.8,"Yes"
2022-09-09,"Sydney",14.3,21.4,2.8,4.8,2.8,"NNE",37,"N","ENE",17,17,91,61,1013.5,1009.5,8,3,14.9,20.8,"Yes",2,"Yes"
2022-09-10,"Sydney",13.5,24,2,3.4,7.9,"NW",39,"SW","W",4,17,68,41,1009.8,1006.5,6,6,17,23.8,"Yes",0,"No"
2022-09-11,"Sydney",11.5,22.6,0,6.6,10.7,"WSW",43,"WSW","E",24,19,50,38,1015.4,1012.3,7,1,15.6,22.1,"No",0,"No"
2022-09-12,"Sydney",9.7,21.5,0,6.8,9.2,"WSW",48,"W","ESE",28,19,48,41,1018.6,1016.3,1,6,14.2,17.4,"No",0,"No"
2022-09-13,"Sydney",11.2,17.3,0,6.8,7.6,"S",43,"SSE","S",22,24,71,52,1026.2,1025.8,6,7,13.8,15.7,"No",0,"No"
2022-09-14,"Sydney",8.5,20.3,0,4.2,9.2,"ENE",28,"WNW","ENE",11,19,71,48,1029,1023.9,1,3,14.2,18.4,"No",0,"No"
2022-09-15,"Sydney",11.7,18.3,0,2.8,1.3,"NNW",33,"WNW","NNW",9,13,83,93,1017.9,1012.6,8,8,13.6,13.8,"No",20.2,"Yes"
2022-09-16,"Sydney",11.9,24.8,20.2,3.4,10.6,"WNW",41,"WNW","WNW",15,20,73,30,1005.3,1003.2,5,1,16.9,22.7,"Yes",0,"No"
2022-09-17,"Sydney",15.9,23.2,0,7.4,9.1,"W",56,"WNW","WNW",17,20,48,36,1006,1003.4,1,4,19.6,21.7,"No",0,"No"
2022-09-18,"Sydney",12,23.3,0,4,10.6,"NW",48,"WNW","NW",13,31,46,30,1010.3,1008.2,3,2,17,22,"No",0,"No"
2022-09-19,"Sydney",12.1,23.9,0,7.6,7.8,"SE",35,"WNW","SSW",7,6,56,30,1014.9,1013.2,7,3,16.1,22.1,"No",0,"No"
2022-09-20,"Sydney",9.8,21.5,0,6.2,10.4,"NE",37,"WNW","NE",13,24,57,59,1023.6,1020,1,1,15.2,20.3,"No",0,"No"
2022-09-21,"Sydney",15.2,20.4,0,5.8,1.7,"NNE",50,"NE","ENE",28,20,79,83,1019.5,1016.1,7,8,18.8,18.7,"No",8.2,"Yes"
2022-09-22,"Sydney",15.4,19.3,8.2,6,0.5,"NE",54,"NE","NE",19,17,95,78,1018.8,1017.8,8,8,16.8,18.1,"Yes",5.8,"Yes"
2022-09-23,"Sydney",15,19.9,5.8,2,0,"NNE",37,"WNW","ENE",2,15,92,81,1017.9,1013.7,8,7,17.4,19.5,"Yes",1.2,"Yes"
2022-09-24,"Sydney",15.7,19.1,1.2,2.2,3.5,"SSW",44,"W","SSE",13,19,90,81,1010.7,1009.7,7,7,18.1,17,"Yes",1.2,"Yes"
2022-09-25,"Sydney",11.5,23.1,1.2,2.8,10.2,"ENE",26,"WNW","E",15,17,87,53,1016.5,1013.6,1,0,14.9,20.5,"Yes",0,"No"
2022-09-26,"Sydney",11.7,20.7,0,5.8,2.5,"ENE",26,"WNW","E",13,15,82,68,1018.3,1015.1,7,7,15.5,18.9,"No",0,"No"
2022-09-27,"Sydney",13.8,22.8,0,1.6,3.3,"NE",33,"NW","ENE",6,17,95,61,1014.7,1011.1,7,6,15.2,21.2,"No",3.8,"Yes"
2022-09-28,"Sydney",13.8,23.9,3.8,5.4,9,"ESE",41,"WSW","SE",11,22,84,62,1011.7,1010.4,3,3,17,21.3,"Yes",3,"Yes"
2022-09-29,"Sydney",12,20.1,3,5.2,5.9,"S",59,"SSW","SSW",28,24,73,90,1017.3,1017.4,7,8,18,16.4,"Yes",14.2,"Yes"
2022-09-30,"Sydney",13.2,19,14.2,3.8,3.1,"S",59,"S","S",22,26,88,69,1024.5,1023.6,7,7,15.5,18.9,"Yes",10.4,"Yes"
2022-10-01,"Sydney",13.6,19.9,10.4,3.6,5.2,"SE",44,"SE","SSE",20,19,61,53,1024.4,1021.3,7,4,16.4,18.2,"Yes",0.8,"No"
2022-10-02,"Sydney",10.8,19.5,0.8,5.6,8.4,"SE",31,"WNW","ESE",13,24,86,61,1020.7,1017.9,7,2,13.2,17.4,"No",0,"No"
2022-10-03,"Sydney",9.9,20.9,0,4.6,9.3,"E",28,"WNW","E",15,19,90,58,1023,1020.2,2,5,12.7,19.7,"No",0,"No"
2022-10-04,"Sydney",11,21.5,0,4.8,7.9,"N",26,"W","NE",13,15,80,55,1022.6,1020.1,5,7,13.9,21.1,"No",17.6,"Yes"
2022-10-05,"Sydney",13.8,16.9,17.6,5.4,0,"E",50,"E","ESE",22,33,75,90,1027.9,1025.4,8,8,16.2,15.6,"Yes",27.6,"Yes"
2022-10-06,"Sydney",13.9,16.7,27.6,2,0,"E",52,"E","NNE",33,20,96,100,1024,1020.9,8,8,15.8,16.1,"Yes",91,"Yes"
2022-10-07,"Sydney",14.7,21.5,91,NA,3.4,"N",26,"ENE","NE",9,11,95,86,1017.1,1014.1,7,8,16.7,18.9,"Yes",5.6,"Yes"
2022-10-08,"Sydney",16,23.1,5.6,1.4,3.1,"SSW",33,"W","S",6,13,97,93,1015.2,1014.2,2,8,17.2,19.5,"Yes",50.2,"Yes"
2022-10-09,"Sydney",10.3,17.4,50.2,5.2,4.5,"SW",56,"SW","S",24,17,82,60,1020.4,1020.7,7,7,11,17,"Yes",2.2,"Yes"
2022-10-10,"Sydney",11,18.4,2.2,4.2,3.9,"SSE",28,"SSE","ESE",11,15,74,63,1027.3,1025.9,6,7,14.4,16.9,"Yes",0,"No"
2022-10-11,"Sydney",12.9,21,0,4.6,2.9,"ENE",30,"E","E",17,24,70,57,1025.8,1023.5,7,6,16.5,20.5,"No",0.2,"No"
2022-10-12,"Sydney",12.4,20.1,0.2,3.8,0.5,"ENE",41,"WNW","E",11,17,87,70,1024.1,1022.4,7,7,15.2,19.5,"No",0.4,"No"
2022-10-13,"Sydney",14.2,21.6,0.4,3.2,3.4,"NE",46,"NE","ENE",17,30,72,63,1021.4,1017.2,7,7,18.4,21.1,"No",0.2,"No"
2022-10-14,"Sydney",16.9,25.6,0.2,5.6,8.7,"W",50,"NNE","W",15,31,90,27,1007.9,1010.3,5,1,17.6,25,"No",0,"No"
2022-10-15,"Sydney",13.3,23.6,0,7.8,11.5,"W",31,"W","ESE",20,19,59,53,1019.1,1017.3,1,1,16.4,21.9,"No",0,"No"
2022-10-16,"Sydney",15.2,23.1,0,6.6,11.4,"S",39,"S","ESE",7,22,59,57,1019.6,1017.5,5,7,17.7,22.2,"No",41.4,"Yes"
2022-10-17,"Sydney",14.2,19.2,41.4,3.8,4.4,"SSE",43,"SSE","SE",17,24,99,71,1022.2,1021.2,7,7,14.6,18.2,"Yes",13.8,"Yes"
2022-10-18,"Sydney",13.7,21.3,13.8,6.4,2.7,"E",31,"E","E",22,22,81,83,1022.2,1019.5,7,7,17.7,18.3,"Yes",0.8,"No"
2022-10-19,"Sydney",16.7,25.3,0.8,4.8,6.3,"ESE",26,"WNW","ESE",13,22,96,72,1017.8,1016.2,6,8,18.1,22.7,"No",0,"No"
2022-10-20,"Sydney",17.9,23.1,0,2.6,0.4,"NE",31,"SE","E",13,13,91,87,1017.5,1015.4,8,7,20.2,20.5,"No",1,"No"
2022-10-21,"Sydney",18.6,23.3,1,2,0.9,"NE",50,"NE","NE",13,26,95,84,1015.3,1012.5,8,7,20.2,21.9,"No",0.6,"No"
2022-10-22,"Sydney",17.9,24.3,0.6,3.2,2,"NE",54,"NE","NE",19,31,90,84,1013.4,1010.7,7,7,19.9,21.3,"No",1,"No"
2022-10-23,"Sydney",17.9,22.3,1,5.8,0.4,"SE",30,"NE","SE",6,15,91,82,1013.9,1013.2,8,8,19.5,21.1,"No",7,"Yes"
2022-10-24,"Sydney",16.4,21.1,7,3.8,0,"SSE",44,"SE","NW",20,7,100,94,1012.6,1007.3,8,8,18,20.3,"Yes",21.2,"Yes"
2022-10-25,"Sydney",17.4,27.3,21.2,2,7.2,"W",33,"WNW","ENE",15,20,98,73,1005.1,1001.7,7,3,19.1,25.1,"Yes",0.8,"No"
2022-10-26,"Sydney",17.7,29,0.8,4.2,11.1,"NW",43,"E","WNW",4,24,66,36,1002.1,999.7,1,5,22,28.3,"No",0,"No"
2022-10-27,"Sydney",18.2,28.2,0,9.6,6.7,"WSW",67,"WNW","NNW",15,20,54,65,1001.8,999.7,4,6,22,22.5,"No",1.4,"Yes"
2022-10-28,"Sydney",15.4,25.9,1.4,7.2,12.5,"W",57,"W","WNW",24,31,46,29,1003.1,1000.4,1,2,19.4,23.2,"Yes",0.2,"No"
2022-10-29,"Sydney",15.1,27.5,0.2,7.2,12.6,"WSW",44,"W","NNW",26,19,44,29,1005.2,1003.1,1,1,18.8,26.9,"No",0,"No"
2022-10-30,"Sydney",13.9,23.6,0,8.2,10.5,"W",35,"WSW","ENE",9,24,47,50,1011.3,1009.2,1,7,17.9,22.1,"No",0,"No"
2022-10-31,"Sydney",16.5,27.6,0,9.8,4.2,"NNW",65,"E","WNW",13,6,65,60,1002.6,996.3,6,8,21.4,25.9,"No",0.2,"No"
2022-11-01,"Sydney",18.2,24,0.2,4.6,9.5,"WNW",69,"WNW","WNW",35,31,45,30,992.9,992,2,2,19.2,23.1,"No",0.6,"No"
2022-11-02,"Sydney",11.1,20.5,0.6,13,12.8,"W",67,"W","SW",31,22,44,29,1003.2,1005.9,1,1,14,19.7,"No",0,"No"
2022-11-03,"Sydney",11.1,22,0,7.8,8.9,"W",56,"WSW","SE",31,20,50,42,1014.7,1016.6,1,7,15.9,20,"No",1,"No"
2022-11-04,"Sydney",13.4,23.1,1,6,5.7,"SSE",26,"E","ENE",6,17,82,55,1026.9,1026.8,6,5,15.8,22.8,"No",0.2,"No"
2022-11-05,"Sydney",13.4,23.6,0.2,4.4,11.8,"ENE",37,"WSW","ENE",4,24,76,60,1029.7,1026.9,3,2,17.7,22.2,"No",0,"No"
